X,Y,Z
1.321886,-4.599274,-46.709
1.243753,-4.506158,-46.709
1.0795540000000001,-4.429591,-46.709
0.9447836000000001,-4.429591,-46.709
0.8401017,-4.466716,-46.709
0.4076149,-4.642987,-46.709
0.3076314,-4.712101,-46.709
0.09283043,-4.775808,-46.709
-0.03187338,-4.823773,-46.709
-0.2415136,-4.865199,-46.709
-0.3460326,-4.896698,-46.709
-0.6700362,-4.952956,-46.709
-0.9657125,-4.872363,-46.709
-1.110152,-4.860437,-46.709
-1.443071,-4.773725,-46.709
-1.714617,-4.65608,-46.709
-2.02258,-4.462902,-46.709
-2.172155,-4.347108,-46.709
-2.398237,-4.138805,-46.709
-2.537492,-3.925204,-46.709
-2.60633,-3.8395,-46.709
-2.697293,-3.773938,-46.709
-2.780466,-3.738297,-46.709
-2.901222,-3.724399,-46.709
-3.01945,-3.752641,-46.709
-3.120888,-3.819616,-46.709
-3.193302,-3.917245,-46.709
-3.215876,-4.027559,-46.709
-3.068684,-4.228027,-46.709
-2.797533,-4.472168,-46.709
-2.624512,-4.601372,-46.709
-2.380371,-4.823475,-46.709
-2.13623,-4.982889,-46.709
-1.777845,-5.20459,-46.709
-1.647949,-5.26526,-46.709
-1.403809,-5.294569,-46.709
-0.9155273,-5.489688,-46.709
-0.6713867,-5.458826,-46.709
-0.4272461,-5.479879,-46.709
-0.1831055,-5.525114,-46.709
0.06103516,-5.451614,-46.709
0.3051758,-5.34963,-46.709
