X,Y,Z
0.5176802,-2.454444,-49.709
0.544933,-2.413077,-49.709
0.6638284,-2.315368,-49.709
0.6907378,-2.241627,-49.709
0.8318479,-2.049975,-49.709
0.9767929000000001,-1.789357,-49.709
1.0064579999999999,-1.785963,-49.709
1.07958,-1.658978,-49.709
1.263226,-1.448978,-49.709
1.367109,-1.317449,-49.709
1.400836,-1.212147,-49.709
1.509723,-1.050453,-49.709
1.520661,-0.9808777,-49.709
1.606927,-0.8851897,-49.709
1.7005880000000002,-0.7322301,-49.709
1.765136,-0.5754836,-49.709
1.885575,-0.3654853,-49.709
2.0768940000000002,-0.1363075,-49.709
2.247643,0.1178892,-49.709
2.376151,0.2845183,-49.709
2.498158, 0.42297419999999997,-49.709
2.502427,0.4560205,-49.709
2.5917310000000002,0.5306673,-49.709
2.6184190000000003,0.6281613,-49.709
2.6883019999999997,0.6803753,-49.709
2.73445,0.7675589,-49.709
2.74317,0.8854384,-49.709
2.836935,0.9492793,-49.709
2.826495, 1.0335969999999999,-49.709
2.9297820000000003, 1.1074920000000001,-49.709
3.1028860000000003,1.284716,-49.709
3.252472,1.223134,-49.709
3.2062779999999997,0.9857384,-49.709
3.242855,0.8795712,-49.709
3.2425040000000003,0.5971147,-49.709
3.209693,0.5439768,-49.709
3.1649190000000003, 0.40938420000000003,-49.709
3.0749020000000002,-0.2625606,-49.709
3.016434,-0.3147065,-49.709
2.998777,-0.4299419,-49.709
2.907973,-0.5855407,-49.709
2.827814,-0.8012527,-49.709
2.758229,-0.9297839,-49.709
2.5959879999999997,-1.200407,-49.709
2.536425,-1.313978,-49.709
2.387546,-1.562162,-49.709
2.382422,-1.589411,-49.709
2.2867830000000002,-1.683283,-49.709
2.215379,-1.796449,-49.709
2.077044,-2.045924,-49.709
1.976293,-2.176565,-49.709
1.862422,-2.401801,-49.709
1.7827570000000001,-2.472025,-49.709
1.757984,-2.522084,-49.709
1.651625,-2.650157,-49.709
1.413618,-2.882171,-49.709
1.389836,-2.942463,-49.709
1.288753,-3.113102,-49.709
1.100466,-3.288893,-49.709
1.044601,-3.370144,-49.709
0.9525167,-3.430409,-49.709
0.7508752999999999,-3.617546,-49.709
0.7101406,-3.62561,-49.709
0.5045293,-3.749166,-49.709
0.32874400000000004,-3.810682,-49.709
0.2546055,-3.86231,-49.709
0.148843,-3.868856,-49.709
-0.02075272,-3.937921,-49.709
-0.07388083,-3.985763,-49.709
-0.2573777,-3.995168,-49.709
-0.4429295,-4.060658,-49.709
-0.4991071,-4.113515,-49.709
-0.7356352,-4.116836,-49.709
-0.8527011,-4.131433,-49.709
-1.05822,-4.108155,-49.709
-1.174132,-4.043383,-49.709
-1.30252,-3.989692,-49.709
-1.37483,-3.989229,-49.709
-1.58792,-3.874053,-49.709
-1.682887,-3.863744,-49.709
-1.893142,-3.76435,-49.709
-1.987106,-3.749649,-49.709
-2.130966,-3.631987,-49.709
-2.20858,-3.617911,-49.709
-2.477242,-3.386156,-49.709
-2.749669,-3.091847,-49.709
-2.806626,-2.992876,-49.709
-2.872433,-2.925891,-49.709
-2.890987,-2.873118,-49.709
-2.99977,-2.753714,-49.709
-3.020964,-2.663284,-49.709
-3.117912,-2.533914,-49.709
-3.445055,-1.858,-49.709
-3.466125,-1.830212,-49.709
-3.564057,-1.589602,-49.709
-3.614326,-1.503491,-49.709
-3.698436,-1.312958,-49.709
-3.728782,-1.283419,-49.709
-3.76279,-1.117035,-49.709
-3.850305,-1.01375,-49.709
-3.854589,-0.8588662,-49.709
-3.918433,-0.6144644,-49.709
-3.970393,-0.5259105,-49.709
-3.975577,-0.2642883,-49.709
3.637925,2.055815,-49.409
3.574509,1.814095,-49.409
3.5786949999999997, 1.6909990000000001,-49.409
3.4776000000000002, 1.2936349999999999,-49.409
3.4884500000000003, 1.2068809999999999,-49.409
3.48407,1.018412,-49.409
3.430376, 0.9954812000000001,-49.409
3.3665840000000005,0.7819298,-49.409
3.364225,0.6648049,-49.409
3.299854,0.5665022,-49.409
3.244921,0.3277175,-49.409
3.241704,0.1775138,-49.409
3.169947,0.06529284,-49.409
3.122745,-0.1421436,-49.409
3.12124,-0.3812418,-49.409
3.0472069999999998,-0.4979266,-49.409
2.998046,-0.626722,-49.409
2.9987079999999997,-0.6857104,-49.409
2.9542960000000003,-0.7115486,-49.409
2.863311,-0.8778034,-49.409
2.864481,-0.915296,-49.409
2.780378,-1.029347,-49.409
2.6987449999999997,-1.178513,-49.409
2.636768,-1.244964,-49.409
2.626357,-1.294089,-49.409
2.538136,-1.418721,-49.409
2.5025120000000003,-1.506984,-49.409
2.342221,-1.704691,-49.409
2.266452,-1.866263,-49.409
2.066124,-2.139297,-49.409
2.011552,-2.288795,-49.409
1.9505960000000002,-2.342704,-49.409
1.855969,-2.519181,-49.409
1.79895,-2.560692,-49.409
1.744558,-2.647652,-49.409
1.584822,-2.785627,-49.409
1.5357189999999998,-2.857118,-49.409
1.368266,-3.022362,-49.409
1.299941,-3.111717,-49.409
1.094289,-3.284317,-49.409
1.018265,-3.375823,-49.409
0.748445,-3.62533,-49.409
0.6829500000000001,-3.628342,-49.409
0.5179883000000001,-3.743814,-49.409
0.38994080000000003,-3.750772,-49.409
0.1935033,-3.813422,-49.409
0.1482669,-3.862865,-49.409
0.005500517,-3.867144,-49.409
-0.2073335,-3.949212,-49.409
-0.2659258,-3.990604,-49.409
-0.988974,-3.994127,-49.409
-1.159882,-3.988409,-49.409
-1.250146,-3.930555,-49.409
-1.469589,-3.8694,-49.409
-1.605724,-3.869635,-49.409
-1.643598,-3.830728,-49.409
-1.829427,-3.742398,-49.409
-1.863367,-3.74648,-49.409
-2.075454,-3.625896,-49.409
-2.146164,-3.625297,-49.409
-2.341343,-3.489997,-49.409
-2.433617,-3.393512,-49.409
-2.482886,-3.37168,-49.409
-2.810499,-2.987952,-49.409
-2.846394,-2.839067,-49.409
-2.99992,-2.667329,-49.409
-3.244274,-2.313298,-49.409
-3.367262,-2.090323,-49.409
-3.415166,-1.926262,-49.409
-3.485323,-1.861982,-49.409
-3.486391,-1.820288,-49.409
-3.587085,-1.620899,-49.409
-3.682228,-1.410814,-49.409
-3.730277,-1.370634,-49.409
-3.762892,-1.230544,-49.409
-3.852649,-1.107355,-49.409
-3.88429,-0.9703684,-49.409
-3.974862,-0.8252275,-49.409
-3.97722,-0.7511569,-49.409
-4.092966,-0.5002834,-49.409
-4.098671,-0.3828965,-49.409
-4.150622,-0.2040777,-49.409
-4.213287,-0.07859033,-49.409
-4.223166,0.09817744,-49.409
-4.21693,0.3282347,-49.409
